SUBJECT, LOG, ENEMIES_DOWN, BULLETS_FIRED, X, Y, Z, BULLET_HITS, HEALTH
678 , 4/13/2017 1:48:43 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:48:43 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:48:44 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:48:44 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:48:45 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:48:45 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:48:46 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:48:46 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:48:47 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:48:47 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:48:48 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:48:48 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:48:49 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:48:49 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:48:50 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:48:50 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:48:51 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:48:51 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:48:52 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:48:52 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:48:53 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:48:53 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:48:54 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:48:54 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:48:55 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:48:55 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:48:56 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:48:56 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:48:57 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:48:57 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:48:58 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:48:58 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:48:59 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:48:59 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:00 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:00 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:01 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:01 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:02 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:02 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:03 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:03 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:04 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:05 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:05 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:06 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:06 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:07 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:07 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:08 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:08 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:09 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:09 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:10 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:10 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:11 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:11 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:12 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:12 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:13 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:13 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:14 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:14 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:15 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:15 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:16 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:16 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:17 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:17 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:18 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:18 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:19 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:19 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:20 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:20 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:21 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:21 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:22 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:22 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:23 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:23 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:24 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:24 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:25 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:25 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:26 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:26 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:27 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:27 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:28 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:28 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:29 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:29 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:30 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:30 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:31 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:32 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:32 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:33 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:33 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:34 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:34 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:35 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:35 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:36 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:36 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:37 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:37 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:38 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:38 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:39 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:39 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:40 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:40 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:41 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:41 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:42 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:42 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:43 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:43 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:44 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:44 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:45 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:45 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:46 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:46 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:47 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:47 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:48 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:48 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:49 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:49 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:50 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:50 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:51 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:51 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:52 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:52 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:53 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:53 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:54 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:54 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:55 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:55 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:56 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:57 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:57 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:58 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:58 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:59 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:49:59 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:00 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:00 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:01 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:01 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:02 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:02 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:03 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:03 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:04 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:04 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:05 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:05 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:06 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:06 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:07 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:07 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:08 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:08 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:09 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:09 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:10 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:10 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:11 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:11 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:12 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:12 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:13 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:13 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:14 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:14 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:15 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:15 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:16 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:16 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:17 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:17 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:18 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:18 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:19 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:19 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:20 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:20 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:21 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:21 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:22 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:22 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:23 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:23 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:24 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:24 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:25 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:26 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:26 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:27 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:27 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:28 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:28 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:29 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:29 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:30 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:30 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:31 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:31 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:32 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:32 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:33 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:33 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:34 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

678 , 4/13/2017 1:50:34 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:50:46 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:50:46 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:50:47 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:50:47 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:50:48 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:50:48 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:50:49 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:50:50 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:50:50 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:50:51 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:50:51 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:50:52 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:50:52 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:50:53 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:50:53 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:50:54 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:50:54 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:50:55 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:50:55 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:50:56 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:50:56 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:50:57 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:50:57 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:50:58 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:50:58 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:50:59 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:50:59 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:00 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:00 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:01 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:01 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:02 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:02 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:03 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:03 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:04 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:04 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:05 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:05 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:06 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:06 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:07 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:07 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:08 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:08 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:09 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:09 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:10 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:10 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:11 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:11 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:12 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:12 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:13 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:13 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:14 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:14 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:15 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:15 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:16 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:16 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:17 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:17 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:18 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:18 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:19 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:19 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:20 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:21 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:21 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

